image_path,xmin,ymin,xmax,ymax,label
Orthophoto_University_Example.tif,1109,2634,1128,2655,Tree
Orthophoto_University_Example.tif,430,3958,453,3982,Tree
Orthophoto_University_Example.tif,2378,1405,2400,1431,Tree
Orthophoto_University_Example.tif,1137,715,1156,735,Tree
Orthophoto_University_Example.tif,3221,2954,3246,2976,Tree
Orthophoto_University_Example.tif,18,3080,39,3099,Tree
Orthophoto_University_Example.tif,166,2798,182,2813,Tree
Orthophoto_University_Example.tif,1056,1742,1057,1758,Tree
Orthophoto_University_Example.tif,2208,1154,2230,1184,Tree
Orthophoto_University_Example.tif,501,3734,532,3763,Tree
Orthophoto_University_Example.tif,2910,3953,2933,3978,Tree
Orthophoto_University_Example.tif,1576,3767,1595,3789,Tree
Orthophoto_University_Example.tif,960,2087,972,2108,Tree
Orthophoto_University_Example.tif,521,3677,544,3702,Tree
Orthophoto_University_Example.tif,3371,1139,3391,1161,Tree
Orthophoto_University_Example.tif,1280,679,1299,700,Tree
Orthophoto_University_Example.tif,3496,1102,3514,1124,Tree
Orthophoto_University_Example.tif,2719,15,2738,35,Tree
Orthophoto_University_Example.tif,1210,900,1234,925,Tree
Orthophoto_University_Example.tif,2468,3483,2485,3484,Tree
Orthophoto_University_Example.tif,1296,4007,1316,4028,Tree
Orthophoto_University_Example.tif,1113,1934,1129,1949,Tree
Orthophoto_University_Example.tif,3813,3066,3836,3090,Tree
Orthophoto_University_Example.tif,152,477,168,494,Tree
Orthophoto_University_Example.tif,3773,143,3799,170,Tree
Orthophoto_University_Example.tif,2990,643,3011,644,Tree
Orthophoto_University_Example.tif,1569,2994,1593,3018,Tree
Orthophoto_University_Example.tif,997,1876,1015,1896,Tree
Orthophoto_University_Example.tif,2726,3582,2750,3606,Tree
Orthophoto_University_Example.tif,2700,1530,2719,1552,Tree
Orthophoto_University_Example.tif,2222,1225,2246,1248,Tree
Orthophoto_University_Example.tif,2222,1245,2246,1269,Tree
Orthophoto_University_Example.tif,1327,2077,1341,2092,Tree
Orthophoto_University_Example.tif,977,2793,1001,2818,Tree
Orthophoto_University_Example.tif,1089,877,1113,901,Tree
Orthophoto_University_Example.tif,3015,3488,3035,3507,Tree
Orthophoto_University_Example.tif,1889,3642,1904,3656,Tree
Orthophoto_University_Example.tif,2240,1003,2258,1025,Tree
Orthophoto_University_Example.tif,3051,1194,3066,1210,Tree
Orthophoto_University_Example.tif,499,2900,514,2917,Tree
Orthophoto_University_Example.tif,2115,1407,2137,1427,Tree
Orthophoto_University_Example.tif,2537,1961,2562,1984,Tree
Orthophoto_University_Example.tif,1625,829,1650,853,Tree
Orthophoto_University_Example.tif,616,607,636,628,Tree
Orthophoto_University_Example.tif,2525,2161,2539,2176,Tree
Orthophoto_University_Example.tif,1295,1527,1310,1541,Tree
Orthophoto_University_Example.tif,1908,960,1929,979,Tree
Orthophoto_University_Example.tif,94,3490,117,3513,Tree
Orthophoto_University_Example.tif,2862,3978,2885,4002,Tree
Orthophoto_University_Example.tif,491,2781,504,2795,Tree
Orthophoto_University_Example.tif,3324,1936,3343,1955,Tree
Orthophoto_University_Example.tif,133,615,159,642,Tree
Orthophoto_University_Example.tif,3889,801,3906,819,Tree
Orthophoto_University_Example.tif,1273,1517,1289,1534,Tree
Orthophoto_University_Example.tif,3821,2239,3840,2250,Tree
Orthophoto_University_Example.tif,75,640,96,651,Tree
Orthophoto_University_Example.tif,1219,3069,1234,3083,Tree
Orthophoto_University_Example.tif,2140,3826,2153,3839,Tree
Orthophoto_University_Example.tif,1688,2392,1707,2393,Tree
Orthophoto_University_Example.tif,1587,452,1600,465,Tree
Orthophoto_University_Example.tif,2849,929,2850,954,Tree
Orthophoto_University_Example.tif,3788,3084,3816,3109,Tree
Orthophoto_University_Example.tif,1377,2649,1394,2665,Tree
Orthophoto_University_Example.tif,1973,1600,1992,1611,Tree
Orthophoto_University_Example.tif,3554,910,3577,933,Tree
Orthophoto_University_Example.tif,2060,1439,2078,1460,Tree
Orthophoto_University_Example.tif,2209,3446,2224,3461,Tree
Orthophoto_University_Example.tif,48,3151,68,3173,Tree
Orthophoto_University_Example.tif,1264,667,1284,688,Tree
Orthophoto_University_Example.tif,495,3487,515,3509,Tree
Orthophoto_University_Example.tif,1032,2861,1058,2885,Tree
Orthophoto_University_Example.tif,80,3544,98,3563,Tree
Orthophoto_University_Example.tif,3880,114,3898,115,Tree
Orthophoto_University_Example.tif,1450,3028,1466,3046,Tree
Orthophoto_University_Example.tif,2315,2128,2338,2154,Tree
Orthophoto_University_Example.tif,2397,1209,2412,1223,Tree
Orthophoto_University_Example.tif,2939,3533,2954,3549,Tree
Orthophoto_University_Example.tif,1313,618,1337,641,Tree
Orthophoto_University_Example.tif,3746,2285,3760,2300,Tree
Orthophoto_University_Example.tif,2223,1200,2247,1227,Tree
Orthophoto_University_Example.tif,2516,2353,2541,2377,Tree
Orthophoto_University_Example.tif,3051,1655,3064,1669,Tree
Orthophoto_University_Example.tif,91,391,112,412,Tree
Orthophoto_University_Example.tif,27,515,47,516,Tree
Orthophoto_University_Example.tif,521,3654,546,3677,Tree
Orthophoto_University_Example.tif,1079,1907,1098,1927,Tree
Orthophoto_University_Example.tif,2380,2119,2399,2140,Tree
Orthophoto_University_Example.tif,1242,620,1266,621,Tree
Orthophoto_University_Example.tif,456,3968,475,3988,Tree
Orthophoto_University_Example.tif,2689,3259,2690,3277,Tree
Orthophoto_University_Example.tif,1536,3752,1561,3753,Tree
Orthophoto_University_Example.tif,3682,250,3704,272,Tree
Orthophoto_University_Example.tif,2001,2288,2018,2307,Tree
Orthophoto_University_Example.tif,991,2819,1012,2840,Tree
Orthophoto_University_Example.tif,1736,815,1755,835,Tree
Orthophoto_University_Example.tif,3267,1118,3280,1137,Tree
Orthophoto_University_Example.tif,2881,3967,2904,3988,Tree
Orthophoto_University_Example.tif,2956,3847,2969,3861,Tree
Orthophoto_University_Example.tif,754,3379,767,3393,Tree
Orthophoto_University_Example.tif,2501,1507,2525,1508,Tree
Orthophoto_University_Example.tif,2075,1640,2088,1653,Tree
Orthophoto_University_Example.tif,3001,290,3017,305,Tree
Orthophoto_University_Example.tif,2414,1622,2431,1639,Tree
Orthophoto_University_Example.tif,2786,126,2799,141,Tree
Orthophoto_University_Example.tif,2813,1780,2837,1781,Tree
Orthophoto_University_Example.tif,521,2417,546,2442,Tree
Orthophoto_University_Example.tif,2928,3573,2945,3590,Tree
Orthophoto_University_Example.tif,1090,1877,1105,1893,Tree
Orthophoto_University_Example.tif,187,699,208,719,Tree
Orthophoto_University_Example.tif,3822,737,3841,738,Tree
Orthophoto_University_Example.tif,1169,888,1170,909,Tree
Orthophoto_University_Example.tif,1638,3822,1661,3846,Tree
Orthophoto_University_Example.tif,1146,3577,1162,3594,Tree
Orthophoto_University_Example.tif,1948,1481,1965,1482,Tree
Orthophoto_University_Example.tif,1348,2408,1359,2409,Tree
Orthophoto_University_Example.tif,213,2811,231,2832,Tree
Orthophoto_University_Example.tif,1270,1582,1284,1596,Tree
Orthophoto_University_Example.tif,1230,1388,1245,1389,Tree
Orthophoto_University_Example.tif,407,387,429,399,Tree
Orthophoto_University_Example.tif,3782,3067,3806,3091,Tree
Orthophoto_University_Example.tif,667,634,686,654,Tree
Orthophoto_University_Example.tif,1808,3932,1827,3952,Tree
Orthophoto_University_Example.tif,3123,3588,3143,3600,Tree
Orthophoto_University_Example.tif,1055,1922,1075,1940,Tree
Orthophoto_University_Example.tif,3818,113,3842,137,Tree
Orthophoto_University_Example.tif,2854,3540,2878,3565,Tree
Orthophoto_University_Example.tif,3648,1055,3668,1074,Tree
Orthophoto_University_Example.tif,1769,3870,1788,3888,Tree
Orthophoto_University_Example.tif,2427,1403,2448,1424,Tree
Orthophoto_University_Example.tif,1292,1625,1308,1626,Tree
Orthophoto_University_Example.tif,270,3254,297,3283,Tree
Orthophoto_University_Example.tif,2507,1272,2522,1286,Tree
Orthophoto_University_Example.tif,1287,691,1308,712,Tree
Orthophoto_University_Example.tif,2778,88,2779,106,Tree
Orthophoto_University_Example.tif,1531,3296,1532,3297,Tree
Orthophoto_University_Example.tif,859,3353,873,3367,Tree
Orthophoto_University_Example.tif,2880,3767,2898,3787,Tree
Orthophoto_University_Example.tif,2905,2185,2924,2208,Tree
Orthophoto_University_Example.tif,1208,2036,1226,2055,Tree
Orthophoto_University_Example.tif,2633,3745,2634,3759,Tree
Orthophoto_University_Example.tif,3696,1192,3715,1210,Tree
Orthophoto_University_Example.tif,3376,1421,3402,1445,Tree
Orthophoto_University_Example.tif,1861,4018,1884,4042,Tree
Orthophoto_University_Example.tif,831,2659,846,2660,Tree
Orthophoto_University_Example.tif,3486,891,3500,905,Tree
Orthophoto_University_Example.tif,12,476,39,501,Tree
Orthophoto_University_Example.tif,1148,1685,1163,1702,Tree
Orthophoto_University_Example.tif,3839,130,3859,152,Tree
Orthophoto_University_Example.tif,682,1193,696,1208,Tree
Orthophoto_University_Example.tif,3426,1112,3427,1132,Tree
Orthophoto_University_Example.tif,1395,3692,1417,3710,Tree
Orthophoto_University_Example.tif,763,3471,764,3484,Tree
Orthophoto_University_Example.tif,1053,1705,1069,1721,Tree
Orthophoto_University_Example.tif,641,1235,660,1236,Tree
Orthophoto_University_Example.tif,1348,1740,1359,1741,Tree
Orthophoto_University_Example.tif,1668,3549,1679,3571,Tree
Orthophoto_University_Example.tif,3578,702,3594,717,Tree
Orthophoto_University_Example.tif,1246,1769,1262,1785,Tree
Orthophoto_University_Example.tif,2353,1380,2371,1397,Tree
Orthophoto_University_Example.tif,653,337,672,338,Tree
Orthophoto_University_Example.tif,2631,3971,2652,3993,Tree
Orthophoto_University_Example.tif,3819,61,3820,86,Tree
Orthophoto_University_Example.tif,2278,3318,2294,3334,Tree
Orthophoto_University_Example.tif,2490,1210,2506,1225,Tree
Orthophoto_University_Example.tif,890,2601,906,2617,Tree
Orthophoto_University_Example.tif,1094,1952,1110,1970,Tree
Orthophoto_University_Example.tif,351,335,372,356,Tree
Orthophoto_University_Example.tif,3381,1582,3398,1598,Tree
Orthophoto_University_Example.tif,2220,1035,2247,1063,Tree
Orthophoto_University_Example.tif,3801,869,3826,894,Tree
Orthophoto_University_Example.tif,3762,2297,3777,2298,Tree
Orthophoto_University_Example.tif,1783,2052,1802,2072,Tree
Orthophoto_University_Example.tif,3720,549,3744,572,Tree
Orthophoto_University_Example.tif,3703,546,3725,568,Tree
Orthophoto_University_Example.tif,2577,2311,2594,2326,Tree
Orthophoto_University_Example.tif,1628,763,1653,764,Tree
Orthophoto_University_Example.tif,2880,2935,2900,2956,Tree
Orthophoto_University_Example.tif,3851,119,3872,140,Tree
Orthophoto_University_Example.tif,2913,2148,2929,2165,Tree
Orthophoto_University_Example.tif,1309,2172,1310,2191,Tree
Orthophoto_University_Example.tif,483,2901,498,2918,Tree
Orthophoto_University_Example.tif,605,585,622,602,Tree
Orthophoto_University_Example.tif,3861,33,3885,57,Tree
Orthophoto_University_Example.tif,3176,2124,3202,2149,Tree
Orthophoto_University_Example.tif,3329,20,3348,40,Tree
Orthophoto_University_Example.tif,1754,818,1778,841,Tree
Orthophoto_University_Example.tif,513,2438,536,2462,Tree
Orthophoto_University_Example.tif,1562,2901,1585,2924,Tree
Orthophoto_University_Example.tif,153,525,176,550,Tree
Orthophoto_University_Example.tif,1500,68,1516,86,Tree
Orthophoto_University_Example.tif,335,2420,356,2438,Tree
Orthophoto_University_Example.tif,3584,2316,3602,2335,Tree
Orthophoto_University_Example.tif,1148,3145,1172,3167,Tree
Orthophoto_University_Example.tif,1553,2653,1577,2676,Tree
Orthophoto_University_Example.tif,1563,2880,1584,2900,Tree
Orthophoto_University_Example.tif,479,3359,500,3380,Tree
Orthophoto_University_Example.tif,2197,1240,2220,1265,Tree
Orthophoto_University_Example.tif,1026,3091,1038,3105,Tree
Orthophoto_University_Example.tif,553,2444,576,2470,Tree
Orthophoto_University_Example.tif,611,1067,625,1081,Tree
Orthophoto_University_Example.tif,1196,1740,1214,1759,Tree
Orthophoto_University_Example.tif,3037,1925,3055,1942,Tree
Orthophoto_University_Example.tif,182,3802,198,3803,Tree
Orthophoto_University_Example.tif,48,551,68,573,Tree
Orthophoto_University_Example.tif,1118,872,1141,873,Tree
Orthophoto_University_Example.tif,3596,1290,3610,1304,Tree
Orthophoto_University_Example.tif,1424,2946,1425,2969,Tree
Orthophoto_University_Example.tif,1052,1909,1053,1927,Tree
Orthophoto_University_Example.tif,1293,597,1318,621,Tree
Orthophoto_University_Example.tif,152,2710,166,2724,Tree
Orthophoto_University_Example.tif,1027,488,1038,507,Tree
Orthophoto_University_Example.tif,1442,1338,1455,1353,Tree
Orthophoto_University_Example.tif,2438,1011,2451,1012,Tree
Orthophoto_University_Example.tif,3469,1108,3493,1132,Tree
Orthophoto_University_Example.tif,2579,34,2602,57,Tree
Orthophoto_University_Example.tif,167,640,188,657,Tree
Orthophoto_University_Example.tif,2893,3516,2909,3533,Tree
Orthophoto_University_Example.tif,1145,1444,1163,1462,Tree
Orthophoto_University_Example.tif,9,686,34,710,Tree
Orthophoto_University_Example.tif,1676,3548,1707,3577,Tree
Orthophoto_University_Example.tif,767,543,787,563,Tree
Orthophoto_University_Example.tif,1600,3003,1610,3024,Tree
Orthophoto_University_Example.tif,3420,1111,3421,1125,Tree
Orthophoto_University_Example.tif,2190,1707,2208,1728,Tree
Orthophoto_University_Example.tif,3007,619,3027,620,Tree
Orthophoto_University_Example.tif,1867,4072,1889,4091,Tree
Orthophoto_University_Example.tif,2415,1677,2428,1691,Tree
Orthophoto_University_Example.tif,2747,3909,2762,3910,Tree
Orthophoto_University_Example.tif,1555,699,1570,713,Tree
Orthophoto_University_Example.tif,2638,1945,2660,1964,Tree
Orthophoto_University_Example.tif,538,469,562,493,Tree
Orthophoto_University_Example.tif,3112,4062,3131,4084,Tree
Orthophoto_University_Example.tif,1899,1649,1913,1664,Tree
Orthophoto_University_Example.tif,1124,3299,1144,3316,Tree
Orthophoto_University_Example.tif,3664,1035,3684,1055,Tree
Orthophoto_University_Example.tif,640,1352,651,1370,Tree
Orthophoto_University_Example.tif,2682,388,2701,400,Tree
Orthophoto_University_Example.tif,1718,259,1732,273,Tree
Orthophoto_University_Example.tif,939,3721,954,3736,Tree
Orthophoto_University_Example.tif,2493,1465,2517,1489,Tree
Orthophoto_University_Example.tif,1486,257,1502,273,Tree
Orthophoto_University_Example.tif,1196,1232,1213,1251,Tree
Orthophoto_University_Example.tif,580,1960,592,1973,Tree
Orthophoto_University_Example.tif,1112,911,1132,931,Tree
Orthophoto_University_Example.tif,131,640,152,659,Tree
Orthophoto_University_Example.tif,502,4062,515,4078,Tree
Orthophoto_University_Example.tif,759,476,779,494,Tree
Orthophoto_University_Example.tif,174,3227,196,3248,Tree
Orthophoto_University_Example.tif,3303,3812,3323,3830,Tree
Orthophoto_University_Example.tif,1229,864,1244,865,Tree
Orthophoto_University_Example.tif,1110,2969,1133,2992,Tree
Orthophoto_University_Example.tif,682,1307,697,1322,Tree
Orthophoto_University_Example.tif,424,4011,444,4031,Tree
Orthophoto_University_Example.tif,1600,3384,1601,3409,Tree
Orthophoto_University_Example.tif,1253,1428,1267,1442,Tree
Orthophoto_University_Example.tif,284,595,304,616,Tree
Orthophoto_University_Example.tif,1277,1998,1293,2013,Tree
Orthophoto_University_Example.tif,983,1836,1003,1856,Tree
Orthophoto_University_Example.tif,960,1339,979,1360,Tree
Orthophoto_University_Example.tif,8,526,31,550,Tree
Orthophoto_University_Example.tif,1241,1405,1258,1421,Tree
Orthophoto_University_Example.tif,990,3602,1007,3618,Tree
Orthophoto_University_Example.tif,628,2867,646,2884,Tree
Orthophoto_University_Example.tif,1395,733,1414,752,Tree
Orthophoto_University_Example.tif,3304,1124,3321,1143,Tree
Orthophoto_University_Example.tif,48,2251,60,2263,Tree
Orthophoto_University_Example.tif,2153,2535,2168,2557,Tree
Orthophoto_University_Example.tif,2790,3849,2806,3863,Tree
Orthophoto_University_Example.tif,2217,961,2233,976,Tree
Orthophoto_University_Example.tif,3154,2106,3178,2129,Tree
Orthophoto_University_Example.tif,3816,28,3847,60,Tree
Orthophoto_University_Example.tif,3737,620,3762,646,Tree
Orthophoto_University_Example.tif,430,3941,451,3960,Tree
Orthophoto_University_Example.tif,2316,3834,2329,3848,Tree
Orthophoto_University_Example.tif,2965,1964,2981,1980,Tree
Orthophoto_University_Example.tif,3010,3601,3026,3619,Tree
Orthophoto_University_Example.tif,1214,1744,1230,1745,Tree
Orthophoto_University_Example.tif,863,1024,877,1039,Tree
Orthophoto_University_Example.tif,280,119,300,140,Tree
Orthophoto_University_Example.tif,2604,3883,2623,3904,Tree
Orthophoto_University_Example.tif,1154,3044,1168,3045,Tree
Orthophoto_University_Example.tif,1510,117,1526,132,Tree
Orthophoto_University_Example.tif,3043,3634,3058,3650,Tree
Orthophoto_University_Example.tif,2639,3434,2654,3450,Tree
Orthophoto_University_Example.tif,2775,3472,2796,3491,Tree
Orthophoto_University_Example.tif,2923,2923,2937,2936,Tree
Orthophoto_University_Example.tif,997,3115,1013,3130,Tree
Orthophoto_University_Example.tif,1386,1516,1400,1533,Tree
Orthophoto_University_Example.tif,882,444,899,463,Tree
Orthophoto_University_Example.tif,258,653,273,670,Tree
Orthophoto_University_Example.tif,2753,3361,2769,3378,Tree
Orthophoto_University_Example.tif,1986,2308,1987,2328,Tree
Orthophoto_University_Example.tif,2785,3888,2800,3889,Tree
Orthophoto_University_Example.tif,2835,2936,2836,2961,Tree
Orthophoto_University_Example.tif,2321,1510,2346,1533,Tree
Orthophoto_University_Example.tif,1975,2302,1990,2317,Tree
Orthophoto_University_Example.tif,1600,1612,1626,1637,Tree
Orthophoto_University_Example.tif,1081,3548,1098,3567,Tree
Orthophoto_University_Example.tif,1034,1173,1048,1190,Tree
Orthophoto_University_Example.tif,1790,2153,1805,2154,Tree
Orthophoto_University_Example.tif,2035,2385,2055,2403,Tree
Orthophoto_University_Example.tif,490,777,514,801,Tree
Orthophoto_University_Example.tif,1018,1016,1033,1017,Tree
Orthophoto_University_Example.tif,1259,1755,1280,1775,Tree
Orthophoto_University_Example.tif,3841,862,3865,885,Tree
Orthophoto_University_Example.tif,2342,2112,2361,2132,Tree
Orthophoto_University_Example.tif,582,320,607,345,Tree
Orthophoto_University_Example.tif,1096,3539,1116,3559,Tree
Orthophoto_University_Example.tif,133,3790,149,3806,Tree
Orthophoto_University_Example.tif,100,604,117,623,Tree
Orthophoto_University_Example.tif,3756,923,3776,945,Tree
Orthophoto_University_Example.tif,3895,139,3908,161,Tree
Orthophoto_University_Example.tif,1712,816,1730,836,Tree
Orthophoto_University_Example.tif,2741,204,2765,226,Tree
Orthophoto_University_Example.tif,2932,3651,2949,3667,Tree
Orthophoto_University_Example.tif,3268,3715,3280,3737,Tree
Orthophoto_University_Example.tif,1269,1905,1284,1921,Tree
Orthophoto_University_Example.tif,2868,2152,2888,2153,Tree
Orthophoto_University_Example.tif,869,1755,893,1756,Tree
Orthophoto_University_Example.tif,3897,1120,3907,1138,Tree
Orthophoto_University_Example.tif,727,3600,740,3614,Tree
Orthophoto_University_Example.tif,1694,3531,1716,3552,Tree
Orthophoto_University_Example.tif,3794,700,3816,720,Tree
Orthophoto_University_Example.tif,1641,817,1665,842,Tree
Orthophoto_University_Example.tif,187,640,208,652,Tree
Orthophoto_University_Example.tif,1257,1344,1273,1357,Tree
Orthophoto_University_Example.tif,96,620,115,641,Tree
Orthophoto_University_Example.tif,3867,603,3887,604,Tree
Orthophoto_University_Example.tif,2518,3586,2531,3600,Tree
Orthophoto_University_Example.tif,2012,960,2033,971,Tree
Orthophoto_University_Example.tif,345,3893,361,3909,Tree
Orthophoto_University_Example.tif,116,269,147,297,Tree
Orthophoto_University_Example.tif,1132,3278,1149,3299,Tree
Orthophoto_University_Example.tif,2543,3869,2564,3888,Tree
Orthophoto_University_Example.tif,3254,2142,3275,2161,Tree
Orthophoto_University_Example.tif,2760,83,2761,102,Tree
Orthophoto_University_Example.tif,1324,1600,1343,1611,Tree
Orthophoto_University_Example.tif,1691,654,1706,669,Tree
Orthophoto_University_Example.tif,1257,1037,1271,1052,Tree
Orthophoto_University_Example.tif,2610,3670,2631,3689,Tree
Orthophoto_University_Example.tif,825,1992,851,1993,Tree
Orthophoto_University_Example.tif,3509,1246,3510,1269,Tree
Orthophoto_University_Example.tif,3532,1429,3550,1448,Tree
Orthophoto_University_Example.tif,1238,790,1258,811,Tree
Orthophoto_University_Example.tif,2240,1332,2250,1350,Tree
Orthophoto_University_Example.tif,1052,2910,1073,2931,Tree
Orthophoto_University_Example.tif,3007,1379,3028,1400,Tree
Orthophoto_University_Example.tif,754,1920,774,1937,Tree
Orthophoto_University_Example.tif,2958,3521,2974,3537,Tree
Orthophoto_University_Example.tif,3740,597,3768,621,Tree
Orthophoto_University_Example.tif,35,3083,54,3103,Tree
Orthophoto_University_Example.tif,2507,1406,2520,1420,Tree
Orthophoto_University_Example.tif,2966,946,2979,960,Tree
Orthophoto_University_Example.tif,2176,2083,2193,2104,Tree
Orthophoto_University_Example.tif,593,275,612,297,Tree
Orthophoto_University_Example.tif,1336,2427,1354,2447,Tree
Orthophoto_University_Example.tif,1113,3365,1129,3381,Tree
Orthophoto_University_Example.tif,1194,1448,1207,1461,Tree
Orthophoto_University_Example.tif,1096,3419,1097,3439,Tree
Orthophoto_University_Example.tif,355,3295,376,3315,Tree
Orthophoto_University_Example.tif,1812,2145,1813,2161,Tree
Orthophoto_University_Example.tif,1642,1722,1657,1738,Tree
Orthophoto_University_Example.tif,3759,3886,3781,3907,Tree
Orthophoto_University_Example.tif,92,1112,105,1113,Tree
Orthophoto_University_Example.tif,80,3512,98,3531,Tree
Orthophoto_University_Example.tif,1122,2642,1144,2643,Tree
Orthophoto_University_Example.tif,3553,960,3572,971,Tree
Orthophoto_University_Example.tif,1185,888,1202,907,Tree
Orthophoto_University_Example.tif,2121,3458,2136,3473,Tree
Orthophoto_University_Example.tif,3601,616,3618,633,Tree
Orthophoto_University_Example.tif,2426,3817,2450,3838,Tree
Orthophoto_University_Example.tif,1793,3928,1811,3947,Tree
Orthophoto_University_Example.tif,1522,1614,1523,1635,Tree
Orthophoto_University_Example.tif,505,2048,520,2062,Tree
Orthophoto_University_Example.tif,2214,647,2228,660,Tree
Orthophoto_University_Example.tif,1038,849,1062,874,Tree
Orthophoto_University_Example.tif,982,2649,997,2667,Tree
Orthophoto_University_Example.tif,381,624,398,643,Tree
Orthophoto_University_Example.tif,1283,1617,1297,1632,Tree
Orthophoto_University_Example.tif,2702,3050,2715,3064,Tree
Orthophoto_University_Example.tif,703,910,717,925,Tree
Orthophoto_University_Example.tif,3692,2881,3705,2882,Tree
Orthophoto_University_Example.tif,1897,1389,1916,1406,Tree
Orthophoto_University_Example.tif,554,1570,568,1584,Tree
Orthophoto_University_Example.tif,1101,1053,1115,1068,Tree
Orthophoto_University_Example.tif,3895,839,3908,861,Tree
Orthophoto_University_Example.tif,1092,3483,1115,3484,Tree
Orthophoto_University_Example.tif,1218,2475,1232,2488,Tree
Orthophoto_University_Example.tif,237,2920,250,2933,Tree
Orthophoto_University_Example.tif,2904,3936,2923,3956,Tree
Orthophoto_University_Example.tif,1173,1413,1189,1430,Tree
Orthophoto_University_Example.tif,129,64,154,91,Tree
Orthophoto_University_Example.tif,1119,796,1138,815,Tree
Orthophoto_University_Example.tif,2296,2651,2315,2672,Tree
Orthophoto_University_Example.tif,1352,3328,1377,3352,Tree
Orthophoto_University_Example.tif,484,3427,509,3450,Tree
Orthophoto_University_Example.tif,2292,1205,2313,1230,Tree
Orthophoto_University_Example.tif,2402,1965,2424,1984,Tree
Orthophoto_University_Example.tif,1259,2120,1278,2138,Tree
Orthophoto_University_Example.tif,1421,796,1446,819,Tree
Orthophoto_University_Example.tif,3170,2082,3193,2106,Tree
Orthophoto_University_Example.tif,3200,2147,3213,2148,Tree
Orthophoto_University_Example.tif,2861,4067,2880,4087,Tree
Orthophoto_University_Example.tif,1108,3094,1122,3109,Tree
Orthophoto_University_Example.tif,2475,47,2496,67,Tree
Orthophoto_University_Example.tif,1684,3842,1700,3858,Tree
Orthophoto_University_Example.tif,908,993,909,994,Tree
Orthophoto_University_Example.tif,2367,3712,2390,3737,Tree
Orthophoto_University_Example.tif,106,3505,130,3506,Tree
Orthophoto_University_Example.tif,73,1053,87,1068,Tree
Orthophoto_University_Example.tif,473,3706,498,3729,Tree
Orthophoto_University_Example.tif,387,721,406,744,Tree
Orthophoto_University_Example.tif,1348,1994,1360,2016,Tree
Orthophoto_University_Example.tif,2308,1387,2327,1408,Tree
Orthophoto_University_Example.tif,505,3710,530,3734,Tree
Orthophoto_University_Example.tif,874,1455,888,1468,Tree
Orthophoto_University_Example.tif,1982,2285,1998,2301,Tree
Orthophoto_University_Example.tif,159,2817,173,2831,Tree
Orthophoto_University_Example.tif,2611,3842,2626,3857,Tree
Orthophoto_University_Example.tif,3823,3754,3846,3755,Tree
Orthophoto_University_Example.tif,2307,698,2319,719,Tree
Orthophoto_University_Example.tif,3268,3789,3279,3810,Tree
Orthophoto_University_Example.tif,1125,848,1150,849,Tree
Orthophoto_University_Example.tif,1131,816,1132,836,Tree
Orthophoto_University_Example.tif,1572,3752,1590,3772,Tree
Orthophoto_University_Example.tif,582,2890,598,2905,Tree
Orthophoto_University_Example.tif,2763,3841,2776,3855,Tree
Orthophoto_University_Example.tif,2728,2462,2741,2476,Tree
Orthophoto_University_Example.tif,2269,2665,2293,2689,Tree
Orthophoto_University_Example.tif,218,2862,232,2877,Tree
Orthophoto_University_Example.tif,1280,3622,1292,3644,Tree
Orthophoto_University_Example.tif,1897,968,1917,989,Tree
Orthophoto_University_Example.tif,1347,2172,1359,2192,Tree
Orthophoto_University_Example.tif,2723,867,2742,868,Tree
Orthophoto_University_Example.tif,1960,429,1972,443,Tree
Orthophoto_University_Example.tif,1322,1794,1334,1808,Tree
Orthophoto_University_Example.tif,516,750,536,770,Tree
Orthophoto_University_Example.tif,3569,1143,3583,1157,Tree
Orthophoto_University_Example.tif,1107,696,1127,717,Tree
Orthophoto_University_Example.tif,3846,52,3870,78,Tree
Orthophoto_University_Example.tif,524,3623,543,3644,Tree
Orthophoto_University_Example.tif,2702,2445,2717,2462,Tree
Orthophoto_University_Example.tif,61,419,80,438,Tree
Orthophoto_University_Example.tif,3032,1940,3051,1960,Tree
Orthophoto_University_Example.tif,2931,3915,2952,3935,Tree
Orthophoto_University_Example.tif,1113,2655,1131,2674,Tree
Orthophoto_University_Example.tif,858,1034,872,1050,Tree
Orthophoto_University_Example.tif,2830,175,2846,189,Tree
Orthophoto_University_Example.tif,164,603,184,623,Tree
Orthophoto_University_Example.tif,1277,725,1278,749,Tree
Orthophoto_University_Example.tif,1208,2600,1221,2613,Tree
Orthophoto_University_Example.tif,2528,1471,2549,1491,Tree
Orthophoto_University_Example.tif,2432,43,2451,63,Tree
Orthophoto_University_Example.tif,1392,1940,1404,1941,Tree
Orthophoto_University_Example.tif,1340,3330,1360,3353,Tree
Orthophoto_University_Example.tif,372,203,391,223,Tree
Orthophoto_University_Example.tif,3140,1467,3152,1481,Tree
Orthophoto_University_Example.tif,1494,2994,1516,2995,Tree
Orthophoto_University_Example.tif,1114,1038,1128,1053,Tree
Orthophoto_University_Example.tif,3054,3450,3067,3451,Tree
Orthophoto_University_Example.tif,2607,1514,2626,1534,Tree
Orthophoto_University_Example.tif,1287,623,1308,644,Tree
Orthophoto_University_Example.tif,3658,237,3681,261,Tree
Orthophoto_University_Example.tif,1327,2168,1346,2187,Tree
Orthophoto_University_Example.tif,897,1806,913,1822,Tree
Orthophoto_University_Example.tif,1511,3760,1532,3781,Tree
